"","cost_is","cost_lookslike","cost_not","alpha"
"1",1.63153725801723,2.29378626042404,4.35833319948422,1.59928383122612
"2",1.66564157016552,2.1558844577239,3.99551876082366,1.59928383122612
"3",1.61762038619843,2.05159556620349,3.89048448254831,1.59928383122612
"4",1.61702814589852,1.96916072934314,3.89961757403873,1.59928383122612
"5",1.58834708491133,1.93448763915425,3.76440691654508,1.59928383122612
"6",1.74032740205415,1.85332385351749,3.53236146939926,1.59928383122612
"7",1.5630620850053,1.80644582387822,3.32284946213802,1.59928383122612
"8",1.59618479498488,2.05702460532953,3.258335667537,1.59928383122612
"9",1.53794518459819,1.93918368699843,3.4015171561524,1.59928383122612
"10",1.52976194513866,2.05399255572323,3.45582626853022,1.59928383122612
"11",1.59228425076534,2.05399255572323,3.43506017067797,1.59928383122612
"12",1.64663339700495,2.10928962204477,3.50513566758438,1.59928383122612
"13",1.68840956215908,2.10973437384209,3.43540782120371,1.59928383122612
"14",1.62376058090239,2.13503099446498,3.32746100355223,1.59928383122612
"15",1.8786910646937,2.22157686546205,3.26367827190258,1.59928383122612
"16",1.94873968948598,2.14538569564342,3.28136664262166,1.59928383122612
"17",1.67038112571084,2.21685738885726,3.29049953356467,1.59928383122612
"18",1.69278096656427,2.21685738885726,3.12186208619397,1.59928383122612
"19",1.83927802967689,2.37924084870759,3.06142023848488,1.59928383122612
"20",1.70884674781095,2.47445308805856,2.90347881702242,1.59928383122612
"21",1.66668603717326,2.67167938111139,2.86835202745858,1.59928383122612
"22",1.45901171502515,2.71130843246825,2.65815073077882,1.59928383122612
"23",1.53228690977228,2.56146785157017,2.79726920927577,1.59928383122612
"24",1.70697631315608,2.71716519693719,2.82063872429183,1.59928383122612
"25",1.76036713981374,2.82686104156857,2.87505938073377,1.59928383122612
"26",1.67406056958352,2.8754674235366,2.94796204217291,1.59928383122612
"27",1.6997983867843,2.87909433744608,3.18986103790419,1.59928383122612
"28",1.68574872008055,2.76332923736552,3.03437968485214,1.59928383122612
"29",1.73453955359625,2.62954726298848,3.12421723653922,1.59928383122612
"30",1.8672134107874,2.76576946981357,3.06971503982824,1.59928383122612
"31",1.83652990009291,2.76576946981357,3.07115244651808,1.59928383122612
"32",1.94452148586559,2.75951509683026,2.96146460508336,1.59928383122612
"33",1.89246283705738,2.53492349818342,2.97930392475158,1.59928383122612
"34",1.99753516734052,2.38369776282548,2.8972191653129,1.59928383122612
"35",2.17707369666364,2.304693329035,2.90085407119523,1.59928383122612
"36",1.9662949710968,2.2578330701815,2.84810043395181,1.59928383122612
"37",2.03296918543142,2.25507985424153,2.89557993478238,1.59928383122612
"38",2.14537858658313,2.17353108259078,2.81681279394306,1.59928383122612
"39",2.00954702316646,1.84583989053905,2.96287530036085,1.59928383122612
"40",1.86788596231968,1.84583989053905,2.71348750442529,1.59928383122612
"41",1.84885160261068,1.95518056329405,2.71980990529537,1.59928383122612
"42",1.80504145503307,1.93527581247928,2.63869744626876,1.59928383122612
"43",1.92737077197858,2.21167151602191,2.80598881216561,1.59928383122612
"44",1.85255441454968,2.37052725297525,2.7876467420407,1.59928383122612
"45",1.69798662147295,2.33143626065264,2.91179760896798,1.59928383122612
"46",1.64504447153153,2.54378170964277,2.97676683368137,1.59928383122612
"47",1.7137877033716,2.6249808581275,2.93865656266187,1.59928383122612
"48",1.7511129456569,2.55742201940007,2.93966131891874,1.59928383122612
"49",1.78917098519457,2.65251082464592,3.00491929034859,1.59928383122612
"50",1.6620754256587,2.72964107484521,3.01182425702336,1.59928383122612
"51",1.52127199183784,2.66154595199855,2.77725798612967,1.59928383122612
"52",1.5677198644842,2.49159184704427,2.79720434922367,1.59928383122612
"53",1.56937533627216,2.44518977091814,2.71617894844325,1.59928383122612
"54",1.68260173168182,2.64000960306988,2.75972091650372,1.59928383122612
"55",1.70028578890988,2.57972571278973,2.66460038903761,1.59928383122612
"56",1.50596658404663,2.39782242250282,2.73034795028051,1.59928383122612
"57",1.46543521242159,2.42990695608723,2.80136298280812,1.59928383122612
"58",1.46684033057049,2.40247259973163,2.71263038252951,1.59928383122612
"59",1.44526838296468,2.3637361012624,2.72917213843671,1.59928383122612
"60",1.34564780424274,2.3085325565159,2.60527739620558,1.59928383122612
"61",1.24853772709064,2.28434475595622,2.60238978329781,1.59928383122612
"62",1.16568159026834,2.32699879566348,2.68402259844224,1.59928383122612
"63",1.32238700958399,2.34090390506163,2.64700555339782,1.59928383122612
"64",1.39050134354514,2.43527099337762,2.71364078452466,1.59928383122612
"65",1.39590441892096,2.37518899409326,2.52745896313579,1.59928383122612
"66",1.69819594859369,2.37884123314889,2.45332682665994,1.59928383122612
"67",1.59358470881516,2.39471216800356,2.47628451927214,1.59928383122612
"68",1.51045525029556,2.43551325733472,2.42132332632298,1.59928383122612
"69",1.59311129694534,2.55907700122711,2.28152592902115,1.59928383122612
"70",1.63844375052179,2.59676085601489,2.271998307591,1.59928383122612
"71",1.54920925790572,2.6327916042134,2.28083967805889,1.59928383122612
"72",1.37145377509146,2.51289433553413,2.25691698958753,1.59928383122612
"73",1.35457715142651,2.3551996385745,2.17150440626601,1.59928383122612
"74",1.47673881237296,2.19958284812026,2.27370620014719,1.59928383122612
"75",1.41144292096672,2.15404341823911,2.36643597943832,1.59928383122612
"76",1.55819433664947,2.31983485481662,2.36643597943832,1.59928383122612
"77",1.65177808936424,2.44993771147204,2.46198118129572,1.59928383122612
