"","cost_is","cost_lookslike","cost_not","alpha"
"1",1.59553090837537,1.78650575780382,4.98235590893056,0.19846268489919
"2",1.6883727287275,1.85367498788707,4.84455218758164,0.19846268489919
"3",1.70266463140419,1.70877276916706,4.73009484415032,0.19846268489919
"4",1.85153243499875,1.6787687830029,4.65988568346184,0.19846268489919
"5",1.89597218877814,1.94944880520679,4.5745597559908,0.19846268489919
"6",1.89137711493755,2.1279072032249,4.4758386499034,0.19846268489919
"7",1.8513945324435,2.14114320862668,4.32486046850566,0.19846268489919
"8",1.90646800007761,2.09214099583877,4.28394121521285,0.19846268489919
"9",1.93773530356635,1.93472789261062,4.18139862390907,0.19846268489919
"10",1.78831966800394,2.06437069937608,4.2534522301617,0.19846268489919
"11",1.83194887742338,2.077995950416,4.38858017795149,0.19846268489919
"12",1.80170454797352,2.12297243795586,4.53783952640692,0.19846268489919
"13",2.05626414478486,2.212422169965,4.51805459473205,0.19846268489919
"14",2.16288438694223,2.27061390691195,4.50194650240469,0.19846268489919
"15",1.98633372610308,2.35377235869246,4.47329855821599,0.19846268489919
"16",1.99655211163725,2.368094000476,4.45407428015205,0.19846268489919
"17",2.02339363047003,2.48304889386612,4.44034418646662,0.19846268489919
"18",2.05133796217509,2.48304889386612,4.62052462003212,0.19846268489919
"19",1.98941025451367,2.46630285920423,4.65642431899813,0.19846268489919
"20",1.94533327415525,2.54885340720312,4.60446666964503,0.19846268489919
"21",1.76997108379582,2.46905905942005,4.56815406290983,0.19846268489919
"22",1.71440442204091,2.566112576992,4.39272839681806,0.19846268489919
"23",1.65268915952661,2.59395177129423,4.31653516553673,0.19846268489919
"24",1.65095108674084,2.40854793906191,4.56409644442606,0.19846268489919
"25",1.58895537881295,2.54930365957928,4.63192700655116,0.19846268489919
"26",1.5359603743008,2.69355231388445,4.53698784912992,0.19846268489919
"27",1.55922463054548,2.54636653239285,4.40487375961598,0.19846268489919
"28",1.55318857398298,2.48177680015428,4.45590134268599,0.19846268489919
"29",1.81889586905461,2.62842840055806,4.29471974357126,0.19846268489919
"30",1.75376835181936,2.53825482518153,4.29295306374832,0.19846268489919
"31",1.83149722508701,2.58760492867345,4.20975473517701,0.19846268489919
"32",1.98964023744816,2.5422347031719,4.27163103569335,0.19846268489919
"33",2.06713716318318,2.59820724767106,4.35542373144453,0.19846268489919
"34",2.16403038328248,2.51448638726178,4.31841183062678,0.19846268489919
"35",2.1084331794113,2.57203780155443,4.1452593644519,0.19846268489919
"36",2.16115440457372,2.61946560090332,4.13021733860203,0.19846268489919
"37",2.02897882827185,2.40558381887303,4.17034486936314,0.19846268489919
"38",2.14894954431875,2.52705457452415,4.12165105339526,0.19846268489919
"39",2.18505617863586,2.47869334667564,4.00165170224972,0.19846268489919
"40",2.22314284691569,2.49426027552204,3.9065275056724,0.19846268489919
"41",2.18707877167115,2.42027880311136,3.94071882103273,0.19846268489919
"42",2.09045659186504,2.54992555596833,3.89579286015745,0.19846268489919
"43",2.07090269758879,2.51066746620966,3.98220075473627,0.19846268489919
"44",2.14802173152574,2.4283071154736,3.92489166470411,0.19846268489919
"45",2.34169547006846,2.44882171521902,3.98485832416466,0.19846268489919
"46",2.04756374003475,2.52547986898555,3.86467009356606,0.19846268489919
"47",2.17788367745608,2.59015762475056,3.81224170658799,0.19846268489919
"48",2.03909323853832,2.56126295371234,4.13928865060672,0.19846268489919
"49",2.0909871226839,2.80217749768283,4.08114911969593,0.19846268489919
"50",2.02868517252498,2.63363122024606,4.20886489862865,0.19846268489919
"51",1.98188313955471,2.61963808147245,4.27029320251158,0.19846268489919
