"","cost_is","cost_lookslike","cost_not","alpha"
"1",2,1,2,4.97371186447193
"2",2,1,1,4.97371186447193
"3",2,2,1,4.97371186447193
"4",1,2,2,4.97371186447193
"5",1,2,1,4.97371186447193
"6",1,1,2,4.97371186447193
"7",1,1,1,4.97371186447193
"8",2,2,2,4.97371186447193
