"","cost_is","cost_lookslike","cost_not","alpha"
"155",4.55940262965499,4.43432949135431,3.71125959053197,1.59928383122612
"156",4.84526509402216,4.4187414915867,3.72645283470931,1.59928383122612
"157",4.64025735731051,4.31007922695538,3.63082568591391,1.59928383122612
"158",4.62663736386536,4.0896227186052,3.46944678502617,1.59928383122612
"159",4.68810888886629,4.14573429553829,3.54919207310451,1.59928383122612
"160",4.67800443110772,4.44525337919359,3.59364660486116,1.59928383122612
"161",4.77367305791399,4.25991974834595,3.67949578350972,1.59928383122612
"162",4.82541741036713,4.31829758090875,3.59174061293807,1.59928383122612
"163",4.81179029204075,4.10534573125433,3.41450408356853,1.59928383122612
"164",4.78351888815036,3.95888415477277,3.32768971949949,1.59928383122612
"165",4.89537555735866,3.84209764512619,3.42101276230291,1.59928383122612
"166",4.86517519566616,3.71154371983533,3.46007448581526,1.59928383122612
"167",4.6742753602126,3.40788061341277,3.43502805537251,1.59928383122612
"168",4.8483497631065,3.40082509377308,3.55108023935553,1.59928383122612
"169",4.91357412626859,3.31000302109275,3.56597349374934,1.59928383122612
"170",4.88516757790311,3.49253795831319,3.78941591882806,1.59928383122612
"171",4.94225661832677,3.44041137475075,3.90119203557926,1.59928383122612
"172",4.9592857457728,3.71257710385861,3.94804084951972,1.59928383122612
"173",4.82728923810623,3.68450127830326,3.97833734488659,1.59928383122612
"174",4.84397959662307,3.77238189676403,3.9609327475271,1.59928383122612
"175",4.81775069129095,3.86238555652303,3.97508073779163,1.59928383122612
"176",4.98614063635756,3.88858106561868,3.80136436339095,1.59928383122612
"177",4.93035217322746,3.97561739494125,3.81145225664475,1.59928383122612
"178",4.88174708285053,3.91080806033992,3.92285730506911,1.59928383122612
"179",4.95929640319441,3.94038684553972,3.9531236896432,1.59928383122612
"180",4.94909854657756,4.10257902992867,4.16389300805362,1.59928383122612
"181",4.94245316299098,4.12278208583003,4.1793907311246,1.59928383122612
"182",4.85471414217036,4.19058871952068,3.93276158554913,1.59928383122612
"183",4.83486259444671,4.19058871952068,3.80703110844198,1.59928383122612
"184",4.96681924260728,4.25090517050042,3.78424629955591,1.59928383122612
"185",4.96619340778999,4.22557592552076,3.75465053746305,1.59928383122612
"186",4.86057607535568,4.26979017003641,3.73467819185455,1.59928383122612
"187",4.95710489147422,4.30806978902729,3.64003554471042,1.59928383122612
"188",4.85139906020223,4.11792980310636,3.66027659577008,1.59928383122612
"189",4.98125071692683,4.09554823947787,3.73788805605723,1.59928383122612
"190",4.91614826544915,3.93028782203757,3.85631216012566,1.59928383122612
"191",4.90803522007452,3.99961450291663,3.96928169255459,1.59928383122612
"192",4.78653478979582,4.14034052222767,3.98455379383398,1.59928383122612
"193",4.65306862069104,4.03672684804945,3.85533793766262,1.59928383122612
"194",4.78404824135509,3.8996810318888,3.81575141695021,1.59928383122612
"195",4.66521331501149,3.87755950588312,4.05753567535728,1.59928383122612
"196",4.61038924549547,3.83406543506555,3.92044889552405,1.59928383122612
"197",4.71357494144652,3.56211749376828,4.0164082747987,1.59928383122612
"198",4.71534798522683,3.70557828968584,3.91252076817514,1.59928383122612
"199",4.73989470072287,3.60551214571329,3.92017249391047,1.59928383122612
"200",4.80798002542386,3.52509041075913,3.83214260711224,1.59928383122612
"201",4.79384381674972,3.41952733265991,3.93912409840502,1.59928383122612
"202",4.92055875349912,3.29840133150412,3.79742786025909,1.59928383122612
"203",4.99322006574507,3.20257043748675,3.77746877346201,1.59928383122612
"204",4.92409883818108,3.2073980066052,3.84410940349727,1.59928383122612
"205",4.95329657988347,3.04887716989783,3.51312148339675,1.59928383122612
"206",4.80128623053016,2.96237714795605,3.63808501639928,1.59928383122612
"207",4.94823828080597,2.8650946706019,3.6133539674342,1.59928383122612
"208",4.77773772675296,2.82393365860315,3.34302832196549,1.59928383122612
"209",4.83592247519419,3.00653424677565,3.41669323794291,1.59928383122612
"210",4.79263167145316,2.87386485243164,3.37345229218601,1.59928383122612
"211",4.56496588203691,2.90352222100596,3.29653193524396,1.59928383122612
"212",4.71317356744473,2.86089072796676,3.39123139814225,1.59928383122612
"213",4.8797822810496,2.75875247075227,3.32139250082014,1.59928383122612
"214",4.99870825481574,2.76868423004846,3.31184832478645,1.59928383122612
"215",4.94104803785593,2.64600784470566,3.41633417285626,1.59928383122612
"216",4.9392539057845,2.68618262129734,3.53036062198231,1.59928383122612
"217",4.89225496479114,2.76701642499603,3.6225821723378,1.59928383122612
"218",4.76271586092772,2.83941510827465,3.62231687081854,1.59928383122612
"219",4.83830040907786,2.87285263298409,3.59078668334601,1.59928383122612
"220",4.8887620278003,2.79109119613636,3.50807815099178,1.59928383122612
"221",4.79515190606859,2.60360254248524,3.47403396587429,1.59928383122612
"222",4.62705071227111,2.42632320668397,3.47403396587429,1.59928383122612
"223",4.37205136593213,2.44069223218273,3.54769341143184,1.59928383122612
"224",4.46707508878777,2.41767587456184,3.64707945687024,1.59928383122612
"225",4.38657276222916,2.37559284802622,3.6067767723993,1.59928383122612
"226",4.36675422661362,2.24819748350138,3.57247595637644,1.59928383122612
"227",4.43374381884659,2.27172644102783,3.52210711222081,1.59928383122612
"228",4.43787986362187,2.13633784277027,3.28947233800769,1.59928383122612
"229",4.37863052446089,2.12117196356637,3.25281717285197,1.59928383122612
"230",4.40444728557137,2.24524308345838,3.31716967311786,1.59928383122612
"231",4.42133333734066,2.30724037856659,3.38867358366821,1.59928383122612
"232",4.37789419311993,2.17836866545931,3.34495259230093,1.59928383122612
"233",4.44849285116719,2.21792687421712,3.05364644927752,1.59928383122612
"234",4.3668273206099,2.20549672257359,3.05508506399634,1.59928383122612
"235",4.403686338043,2.2868129527108,3.03343731433559,1.59928383122612
"236",4.38905240545124,2.2517111959291,2.91867782409854,1.59928383122612
"237",4.32920354428225,2.27966578464035,3.20040875263362,1.59928383122612
"238",4.42287952712793,2.22998636373885,2.99044340780575,1.59928383122612
"239",4.36959430561926,2.0911399500762,2.92937539920453,1.59928383122612
"240",4.50329206462745,2.12501935294994,2.94713769157813,1.59928383122612
"241",4.50328028421497,2.06654683217325,3.06742621517108,1.59928383122612
"242",4.28844465657747,2.16117840602813,3.24043139954668,1.59928383122612
"243",4.32655024894424,2.13222333543351,3.30765031655951,1.59928383122612
"244",4.47564941687839,2.01264078010198,3.2821363855002,1.59928383122612
"245",4.35561439137574,2.13267065519928,3.05662050463143,1.59928383122612
"246",4.42008977978963,1.99011246640958,2.95750898752925,1.59928383122612
"247",4.32320462312581,1.98308126044525,3.22656647548833,1.59928383122612
"248",4.47378681704466,2.17605199076605,3.16082991577398,1.59928383122612
"249",4.54189490860532,2.21013206526133,3.26320529315754,1.59928383122612
"250",4.55127639716387,2.18033171843977,3.52371857142148,1.59928383122612
"251",4.42480242173931,2.16764926167755,3.55822057294603,1.59928383122612
"252",4.38332679577832,2.24290591268864,3.58409012385972,1.59928383122612
"253",4.41041011575669,2.24359528398539,3.5577316476651,1.59928383122612
"254",4.32836891133695,2.25629165187538,3.55445050417332,1.59928383122612
"255",4.31648065651489,2.35262341890275,3.41750431002625,1.59928383122612
"256",4.41156412136757,2.51859929388905,3.32127954369539,1.59928383122612
"257",4.46165715607876,2.43446459479462,3.33354144164667,1.59928383122612
"258",4.49175600844943,2.26459939565055,3.29815001884307,1.59928383122612
"259",4.40730425330122,2.24552892326143,3.21309539046554,1.59928383122612
"260",4.43125337323116,2.3525790855031,3.34876953444673,1.59928383122612
"261",4.52030539325709,2.29631965242463,3.14980277476924,1.59928383122612
"262",4.64516335788395,2.20987065701757,3.01951450987156,1.59928383122612
"263",4.71220170974264,2.30055233291735,2.97172372142136,1.59928383122612
"264",4.62641225547965,2.29311011863645,2.93981294347493,1.59928383122612
"265",4.56357549204619,2.35480621887994,3.03724041991036,1.59928383122612
"266",4.5536678729459,2.28038825343781,2.99031923403542,1.59928383122612
"267",4.55702566055641,2.19004704705587,2.97546714341345,1.59928383122612
"268",4.45705307998314,2.47274297620944,3.0772772234362,1.59928383122612
"269",4.5595307295538,2.38289274902189,3.14616173452903,1.59928383122612
"270",4.58031730959958,2.29077979945962,2.83248041420026,1.59928383122612
"271",4.63348853580234,2.37217670371768,3.05947409740433,1.59928383122612
"272",4.87792032113627,2.47001720107553,2.9581558565757,1.59928383122612
"273",4.80628388994473,2.55415484853148,2.86734069732087,1.59928383122612
"274",4.99385550966995,2.37773797453024,2.90594768987077,1.59928383122612
"275",4.78203094596899,2.45200397937345,2.90177949424185,1.59928383122612
"276",4.60562613081792,2.49043125058054,3.07710897966986,1.59928383122612
"277",4.47115794543997,2.49668060304276,3.37909761428018,1.59928383122612
"278",4.58663153995352,2.47262285320973,3.42927333550597,1.59928383122612
"279",4.57468170024188,2.46672517675628,3.47488204100353,1.59928383122612
"280",4.63284875225587,2.2652100267203,3.55758622109944,1.59928383122612
"281",4.64149853335606,2.22207255650415,3.63620312547962,1.59928383122612
"282",4.53246018110352,2.09959522898714,3.65076484709174,1.59928383122612
"283",4.49586330678744,2.08511570087126,3.67976431751221,1.59928383122612
"284",4.65426333504471,1.70473710177242,3.62067702526629,1.59928383122612
"285",4.60564318012593,1.64671693883531,3.70202779139787,1.59928383122612
"286",4.66653656364193,1.49746062451918,3.69485471132152,1.59928383122612
"287",4.54734028429218,1.20054928719202,3.7381375890405,1.59928383122612
"288",4.59170199052155,1.18848541348762,3.80660240287536,1.59928383122612
"289",4.84402134107026,1.29677777661806,3.85875331950118,1.59928383122612
"290",4.88620581057211,1.41472868269277,3.83076548577938,1.59928383122612
"291",4.86818567373638,1.37456545975031,3.66218181002168,1.59928383122612
"292",4.99819562974795,1.52458492316141,3.62459169137009,1.59928383122612
"293",4.93111884396317,1.44930353605715,3.75244837284257,1.59928383122612
"294",4.87171445028823,1.50996469082153,3.95123647457948,1.59928383122612
"295",4.98416373542205,1.46918231229658,4.01959840967364,1.59928383122612
"296",4.80475200204288,1.28392699843726,3.91320585093061,1.59928383122612
"297",4.93291431108968,1.35257726337596,3.85720274949072,1.59928383122612
"298",4.99312583241599,1.50015319999283,3.83910528743106,1.59928383122612
"299",4.83006943812639,1.42504135307524,3.95561493791109,1.59928383122612
"300",4.79955700975982,1.49861372147594,3.93968759685707,1.59928383122612
"301",4.93843079668425,1.47111325919004,3.71846607997786,1.59928383122612
"302",4.90093429808813,1.45795282540918,3.78937487411133,1.59928383122612
"303",4.92363866328811,1.51435742852234,3.846494522148,1.59928383122612
"304",4.97292556893715,1.56586408471691,3.91048087521525,1.59928383122612
"305",4.92211311839307,1.62044221897083,3.99017955256495,1.59928383122612
"306",4.95227637813918,1.64606032318073,3.96400404591497,1.59928383122612
"307",4.79838222828014,1.52479445365303,3.81476452253986,1.59928383122612
"308",4.67986000566398,1.49726354069665,3.88417905411745,1.59928383122612
"309",4.80103556320255,1.47827282223593,4.01011796209257,1.59928383122612
"310",4.86576493793733,1.67559981892581,4.12478724792917,1.59928383122612
"311",4.86582922586868,1.78893984590243,4.10183102571714,1.59928383122612
"312",4.89764080874171,1.80751452301241,4.06200238943051,1.59928383122612
"313",4.89346608191308,1.86161225643163,4.02253404046157,1.59928383122612
"314",4.83019339730808,1.88287408422777,4.07472882874307,1.59928383122612
"315",4.74101384890312,1.77466799124595,4.04360204704185,1.59928383122612
"316",4.79415762476777,1.76418034053019,3.84032016123713,1.59928383122612
"317",4.91162023626725,1.69246870263795,3.74766574143088,1.59928383122612
"318",4.98407609708585,1.6563190188652,3.71294840580171,1.59928383122612
"319",4.90193691525506,1.58923989717045,3.8658912296218,1.59928383122612
"320",4.77926779595774,1.46505472863723,3.91125793442855,1.59928383122612
"321",4.71661911941577,1.59555417378458,4.00470781922741,1.59928383122612
"322",4.6282733984994,1.59137735879071,4.09682154579722,1.59928383122612
"323",4.59616008212161,1.73842998503853,4.04093821047345,1.59928383122612
"324",4.53510505881081,1.70316384517823,4.15355291421295,1.59928383122612
"325",4.53084052587472,1.72935085080814,4.17556052384061,1.59928383122612
"326",4.4087145467871,1.81755055201319,4.22378338852116,1.59928383122612
"327",4.47827879521287,1.83093912697514,3.99014396592727,1.59928383122612
"328",4.26765609219614,1.6536293967822,4.09257850475268,1.59928383122612
"329",4.16756186515163,1.68551039002766,3.89675148337089,1.59928383122612
"330",4.29649448767145,1.67295497408213,3.90750753568852,1.59928383122612
"331",4.30994595165194,1.80992977674166,4.08293964598994,1.59928383122612
"332",4.45040555667466,1.98001413834442,4.18545943759447,1.59928383122612
"333",4.23205869327978,1.93260754647644,4.11483359006869,1.59928383122612
"334",4.2867640598245,1.86623303786337,4.16016345635723,1.59928383122612
"335",4.41824076837592,1.76186638767788,4.17185826705361,1.59928383122612
"336",4.48972639322171,1.70082443530443,4.08163717002384,1.59928383122612
"337",4.4857292082931,1.69405236149521,3.96767162427684,1.59928383122612
"338",4.55846168747441,1.72234989621716,3.83290757035802,1.59928383122612
"339",4.58100897178468,1.64784930595217,3.99762296612591,1.59928383122612
"340",4.68274493731505,1.56089468831655,3.87452052206355,1.59928383122612
"341",4.74517875575206,1.76675089022495,3.81160652608476,1.59928383122612
"342",4.71242534455439,1.80859090502269,3.85022983840814,1.59928383122612
"343",4.616654267679,1.75788700106059,4.02918659454101,1.59928383122612
"344",4.52736621525621,1.68550432580438,3.90283380362343,1.59928383122612
"345",4.69001298094141,1.76408705879137,3.91022550427789,1.59928383122612
"346",4.79501905896678,1.70527845381996,3.91602857412408,1.59928383122612
"347",4.69081843182635,1.65941968867709,3.82553720249405,1.59928383122612
"348",4.62611831110947,1.71809813591363,3.84502443660791,1.59928383122612
"349",4.79061770879471,1.80375771496143,3.73951258244172,1.59928383122612
"350",4.74646330378251,1.80375771496143,3.83700664947853,1.59928383122612
"351",4.65056307283346,1.66475218963508,3.89660525117624,1.59928383122612
"352",4.67027135446426,1.68026844947493,4.01514639398469,1.59928383122612
"353",4.68719231088362,1.58417847327255,4.10957753481635,1.59928383122612
"354",4.60269045347448,1.61544852557427,4.21280139338599,1.59928383122612
"355",4.60269045347448,1.70315302289408,4.16894503677282,1.59928383122612
"356",4.48853464394718,1.62374721429717,4.1841754418503,1.59928383122612
"357",4.43069371941638,1.82642491158064,3.85333371907652,1.59928383122612
"358",4.19528958394186,1.86088038859219,4.12981056957883,1.59928383122612
"359",4.08150036639639,1.8869603242601,4.04463832443642,1.59928383122612
"360",4.01235699062874,1.82369176514979,4.00359130182771,1.59928383122612
"361",4.11013827826871,1.76236253343622,4.15424853753052,1.59928383122612
"362",4.23189749664316,1.790143351972,4.29872446410567,1.59928383122612
"363",4.19151511456851,1.86483575593194,4.47363814294747,1.59928383122612
"364",4.33942737013524,1.9070291895362,4.29992249095914,1.59928383122612
"365",4.27052598965247,1.81790312030465,4.39307507308944,1.59928383122612
"366",4.27052598965247,1.91372266476224,4.47415458904805,1.59928383122612
"367",4.2855643501372,2.12074910969779,4.58062818671806,1.59928383122612
"368",4.07772698573783,2.02087064490686,4.43523855033785,1.59928383122612
"369",4.19985244015655,2.11765134044652,4.43030921525261,1.59928383122612
"370",4.20628571253159,2.3145205400131,4.22972589308194,1.59928383122612
"371",4.37769452844486,2.45491350149186,4.05162379502946,1.59928383122612
"372",4.28222976725751,2.42246054153995,4.07551775644417,1.59928383122612
"373",4.23688877630721,2.45969188691515,4.08606869437336,1.59928383122612
"374",4.28313655356051,2.49029621698704,4.15640162948366,1.59928383122612
"375",4.26124912664011,2.4367541606133,4.15510572679815,1.59928383122612
"376",4.17912753275354,2.51281725353742,3.97314641741993,1.59928383122612
"377",4.22244857914281,2.48613500434834,3.90565923486472,1.59928383122612
"378",4.34533613513976,2.6177312364064,3.95338266327441,1.59928383122612
"379",4.38390567459723,2.70062838995237,3.73986965654309,1.59928383122612
"380",4.46484318365898,2.80900154607002,3.61465245501802,1.59928383122612
"381",4.5187073145968,2.81233600945647,3.64983339311412,1.59928383122612
"382",4.32812152754347,2.83591665233642,3.64050205790517,1.59928383122612
"383",4.3428432716311,2.89635723831706,3.46354380565971,1.59928383122612
"384",4.40618047544299,2.75496520118367,3.47083983791891,1.59928383122612
"385",4.40576760776282,2.56795018276841,3.50988485296538,1.59928383122612
"386",4.5778981140735,2.6288941692768,3.4781124292662,1.59928383122612
"387",4.72049227493682,2.42644980043634,3.49747970443955,1.59928383122612
"388",4.57818800523855,2.44781671495624,3.53827734685146,1.59928383122612
"389",4.65135730032462,2.35911341685169,3.63420466953455,1.59928383122612
"390",4.51667978813188,2.53863257014122,3.64436761837947,1.59928383122612
"391",4.5120036902871,2.50616225310991,3.70596639319278,1.59928383122612
"392",4.56456696202646,2.49085302728271,3.81814063471381,1.59928383122612
"393",4.44470134230788,2.45932826738072,3.67401676575147,1.59928383122612
"394",4.51891672315741,2.32434716372792,3.83049808259694,1.59928383122612
"395",4.53791172766869,2.25682693963198,3.70538332144475,1.59928383122612
"396",4.55114341686529,2.25588398971573,3.78809965418523,1.59928383122612
"397",4.55058913029204,2.0678315138382,3.69418289374427,1.59928383122612
"398",4.7310112610045,2.12640725779143,3.65412375862959,1.59928383122612
