"","cost_is","cost_lookslike","cost_not","alpha"
"1",0.291363534742071,1.21214101272525,0.9793110434708,1.59928383122612
"2",0.250598910465641,1.26674367243589,0.769215818651112,1.59928383122612
"3",0.231292901410019,1.33951310395657,0.79689877698236,1.59928383122612
"4",0.221877520330049,1.18229011488052,0.881452192704578,1.59928383122612
"5",0.254187370922848,1.33321903950058,0.971659187595044,1.59928383122612
"6",0.433250172132778,1.20198505000314,1.12431815191064,1.59928383122612
"7",0.309903790927782,1.09859741010713,1.25886055492765,1.59928383122612
"8",0.360056592038753,1.25461006606739,1.11292296591566,1.59928383122612
"9",0.411699934887578,1.2139903879059,1.13038560193879,1.59928383122612
"10",0.608187091827187,1.23699118482721,1.35873785353196,1.59928383122612
"11",0.581355933109507,1.28153634388879,1.38805375109116,1.59928383122612
"12",0.577125560699833,1.45942345533354,1.42856153251732,1.59928383122612
"13",0.441681047245409,1.54534518229007,1.20359315102609,1.59928383122612
"14",0.590992115773869,1.78229538847498,1.29810405254286,1.59928383122612
"15",0.804514916435788,1.88826874374013,1.29323914263161,1.59928383122612
"16",0.717430619707485,1.98988846587647,1.35738530884376,1.59928383122612
"17",0.6488915533271,2.02256769280859,1.3355770148678,1.59928383122612
"18",0.6488915533271,2.13873072706975,1.39603373456827,1.59928383122612
"19",0.797107192659557,2.11614472724981,1.3640668478687,1.59928383122612
"20",0.713484934424665,2.08975897935517,1.23486937537898,1.59928383122612
"21",0.79048944343545,2.31568445479462,1.07028227562607,1.59928383122612
"22",0.823553826271384,2.3964076742178,1.18166574064395,1.59928383122612
"23",0.766625374552764,2.51559978898952,1.08717867111352,1.59928383122612
"24",0.758082590629006,2.53637150492778,0.891529626732229,1.59928383122612
"25",0.763999897958863,2.67929546087039,1.02912333736824,1.59928383122612
"26",0.727960025966711,2.59878190037629,0.927584251487499,1.59928383122612
"27",0.714311437391242,2.78339932997953,0.834394672496457,1.59928383122612
"28",0.568784218058869,2.64676585202506,0.907210810496954,1.59928383122612
"29",0.661297383060938,2.68254026878246,0.852543935653804,1.59928383122612
"30",0.723758776392543,2.51964347456923,0.82846407019766,1.59928383122612
"31",0.639439559224145,2.47115578583066,0.993650691256453,1.59928383122612
"32",0.642697578053844,2.39640638118486,1.16652873167758,1.59928383122612
"33",0.65067185014744,2.42642903578453,1.30535813399604,1.59928383122612
"34",0.51300667928607,2.4454575765807,1.4769553407615,1.59928383122612
"35",0.532853142170353,2.41522766862066,1.40176406675506,1.59928383122612
"36",0.416865974260256,2.42814353027343,1.33736839229661,1.59928383122612
"37",0.223150322872867,2.48896511067688,1.2709879912216,1.59928383122612
"38",0.39087329829159,2.31836004231569,1.12060716817785,1.59928383122612
"39",0.5099616612046,2.19198156217656,1.25898506993349,1.59928383122612
"40",0.401143688100003,2.28500957043017,1.51197003247752,1.59928383122612
"41",0.384595880770484,2.24491003988103,1.70865275255732,1.59928383122612
