"","cost_is","cost_lookslike","cost_not","alpha"
"1",2.50622589618764,2.90689987795658,1.26688349097058,0.19846268489919
"2",2.24793912157497,2.7636118933102,1.23352052997401,0.0806237605537119
"3",2.29182620125229,2.95899813642391,1.1840354681062,0.107691315430886
"4",2.41092038281295,3.08335593968387,1.09168936404691,0.0276429778066356
"5",2.36368483353093,3.24288849869939,1.0482423638711,0.2031342438334
"6",2.39797929423059,3.19858688640495,0.854512424712773,0.254678191110011
"7",2.35560520768112,3.16159553692195,0.978148332337638,0.210309182762768
"8",2.3874231236018,3.3177223449388,1.03845966106238,0.201949414910823
"9",2.35058642113157,3.27071330790612,1.15605164328839,0.118344588295716
"10",2.36904127089734,3.43512408399905,1.09596116801916,0.145390454366195
"11",2.31108834725161,3.41629011051523,0.912340653551944,0.0179408366388477
"12",2.41812242712652,3.41356681962854,0.73095184661236,0.0949065283606382
"13",2.33380570640412,3.74958471131538,0.841045910834076,0.0949065283606382
"14",2.29582906589094,3.57462224166651,0.851380229982857,0.114014915016636
"15",2.27607373774059,3.57061494017519,0.787125665348624,0.139379605001851
"16",2.27971558014977,3.53213923243497,0.679650029987896,0.253184697313312
"17",2.25061662896775,3.53987781585326,0.516992266283787,0.289217816616639
"18",2.31853440786332,3.39968436020266,0.54755153209704,0.176096933129646
"19",2.31584380458028,3.44058918888173,0.599310723521835,0.213468802920532
"20",2.3152318625852,3.43029636525854,0.562068214550781,0.264446514676697
"21",2.33382814895007,3.4625316407628,0.614028503891379,0.410003491423858
"22",2.35937030960543,3.38454965756886,0.60510709243793,0.499468946191654
"23",2.27360334349073,3.46395188196969,0.60510709243793,0.729034723792028
"24",2.16444804093287,3.55622680735624,0.490156874277414,0.729123015633255
"25",2.41087590266708,3.55622680735624,0.494050971099655,0.766772385831255
"26",2.46607227402435,3.54638701339012,0.463241619305489,0.8001028599325
"27",2.40051136116634,3.56617238476261,0.423133182959514,0.876815396099768
"28",2.32293001767671,3.5325494018267,0.671874516527446,1.05920395305028
"29",2.45321697167128,3.61106920399031,0.733503966511583,0.975509074023224
"30",2.54282276668773,3.52994422505238,0.733503966511583,0.862981298751025
