"","cost_istarget","cost_looksliketarget","cost_nottarget","cost_iscompetitor","cost_notcompetitor","cost_lookslikecompetitor","alpha"
"1",1.15959319273469,2.28984590177668,3.16558892360842,1.01775578494941,0.66013877039766,3.65229321867959,1.5782
"2",1.27966923468266,2.25011418130238,3.156625526468,1.01775578494941,0.634714068180941,3.68304388977117,1.1927
"3",1.27966923468266,2.27489972993338,3.2798425502936,1.01282511878596,0.673053149312844,3.6475833781614,1.1927
"4",1.36464897602673,2.27989402621767,3.37552103448128,0.963758915757306,0.822176725068498,3.48211766999127,2.5509
"5",1.36464897602673,2.28991713552722,3.36173706999392,0.963758915757306,0.800107150518768,3.65712612757474,2.8155
"6",1.2569387390311,2.28991713552722,3.29196106140716,0.963758915757306,0.818738028718129,3.52606281888265,2.7881
"7",1.31950422580525,2.27959260524135,3.4419832868704,0.893677985271836,0.818738028718129,3.504285888897,2.2911
"8",1.36180212802267,2.16411804537341,3.51078655987238,0.91858677423938,0.810707834654246,3.3709497129816,1.1205
"9",1.26955427224971,2.30796627015538,3.58055458165109,0.855388904440873,0.73833571839561,3.24854929317544,3.2549
"10",1.11438598287536,2.26492466527344,3.5635217322674,0.855388904440873,0.73833571839561,3.32003356525519,1.384
"11",1.13659732048179,2.33446372258912,3.53379918477737,0.828138792613871,0.740630311764672,3.32003356525519,1.384
"12",1.08146846483477,2.31522208769996,3.51478314615916,0.856390575962229,0.653710866299471,3.20011790089678,1.8506
"13",1.21701612607418,2.32475006127113,3.35530539736831,0.856390575962229,0.69032202824182,3.20011790089678,2.4788
"14",1.29995834605169,2.32475006127113,3.48390684082272,0.810900997135126,0.592446464275105,3.160904606116,2.776
"15",1.29995834605169,2.41040669393079,3.39572783655462,0.816688322934169,0.53396579086182,3.05425324737487,2.0935
"16",1.29995834605169,2.49956437910042,3.44895534099753,0.816688322934169,0.56377322578927,2.98156512979978,0.7661
"17",1.21520061457924,2.49956437910042,3.42598935836343,0.816688322934169,0.576296348639348,3.0323912999124,3.0119
"18",1.22969903070371,2.49956437910042,3.37072340031463,0.89262279026678,0.518085444814396,3.0323912999124,2.6169
"19",1.39010887565693,2.55162547989037,3.37072340031463,0.89262279026678,0.518870098740252,2.96825875818209,2.6921
"20",1.39010887565693,2.5495336229506,3.32379629296118,0.981765176365395,0.422757035327099,2.96825875818209,1.1654
"21",1.57514069276184,2.46952197121026,3.32379629296118,1.06276668639106,0.412191865129281,2.97291413376033,1.2796
"22",1.4561486904787,2.42865237198363,3.41153480224682,1.08223926310238,0.274829809024307,2.97291413376033,2.7698
"23",1.35861704954,2.45604932309899,3.38346080676831,1.18089560984265,0.30450168120348,2.90944650184632,2.2908
"24",1.44567151052157,2.52712910225238,3.22602267808205,1.18089560984265,0.222038613333435,2.90944650184632,2.2908
"25",1.37374928973983,2.65288128875225,3.16261079488305,1.09351214202776,0.305906694857704,2.81975050477018,0.7575
"26",1.37384535014398,2.64865717098176,3.16261079488305,1.25715297416007,0.272246048113716,2.92614761588539,2.5959
"27",1.45238544639019,2.64865717098176,3.09790504649723,1.25715297416007,0.272246048113716,2.96796906417692,1.1525
"28",1.53471837394057,2.61986499764363,3.1022112882649,1.09903687025403,0.272246048113716,2.97024105131774,1.086
"29",1.45923532246115,2.61986499764363,3.25203866171782,1.01028125786114,0.188900272892516,2.75311037276991,1.086
"30",1.51838730821965,2.58029092613597,3.25203866171782,1.12227667081991,0.138548307304857,2.55552489026629,3.3265
"31",1.51838730821965,2.51817441820211,3.13045396870297,1.2534839384419,0.157687899787718,2.47136953481956,2.3168
"32",1.51838730821965,2.77473649613881,3.13466904626546,1.3068106868416,0.224393260065583,2.44549044115595,2.0504
"33",1.58447565095195,2.71395117328015,3.04527115025479,1.31535381558692,0.374586595817934,2.44549044115595,1.3387
"34",1.59693143561681,2.74444137831854,3.04527115025479,1.29326145104827,0.29985625725376,2.40287967088566,1.8671
"35",1.45587393368013,2.74050858484349,2.9548466790047,1.20577406264457,0.29985625725376,2.48662372668715,2.5613
"36",1.4075123244491,2.75296095045961,2.83225921314636,1.23654161067187,0.29985625725376,2.56960547759616,0.1132
"37",1.4075123244491,2.671460459771,2.82107471376868,1.34899460619109,0.355632971005338,2.51842011907575,0.9035
"38",1.4075123244491,2.671460459771,2.76637872354813,1.30004067287192,0.38645812103802,2.38578006726028,0.6045
"39",1.32769063331094,2.84677706041873,2.68743541416934,1.30004067287192,0.325145445195585,2.38578006726028,0.6045
"40",1.35324987748536,2.84677706041873,2.78457268824854,1.41180029358098,0.29996561441722,2.41435451864532,0.6045
"41",1.3819057439865,2.82289013764955,2.78457268824854,1.49333597772002,0.29208376649542,2.3965677861323,1.651
"42",1.18091838960033,2.77433662046572,2.70065677085027,1.58121533558247,0.156949678090505,2.30758502842449,1.7119
"43",1.18091838960033,2.77433662046572,2.83684803437963,1.51492917188874,0.0610454871338268,2.23757867536245,1.0575
"44",1.14976102328039,2.82883078125286,2.84493707377714,1.51492917188874,0.0503484856295907,2.48156335067384,1.0575
"45",1.14976102328039,2.82883078125286,2.83640826903188,1.54594399945299,0.265950626338762,2.45868702458107,2.4209
"46",1.21820729183177,2.85073405745708,2.81852059229,1.59292470514355,0.225319357818748,2.42450289888523,3.2869
"47",1.29880797635931,2.7553182218695,2.81852059229,1.62133211725811,0.412171227520008,2.35688121017354,0.211
"48",1.35271699135128,2.7232475382087,2.81852059229,1.5454847780716,0.220647197871768,2.35688121017354,0.9531
"49",1.2762562852711,2.73686338831387,2.83601516833542,1.5454847780716,0.220647197871768,2.3352473052981,2.5813
"50",1.20545522260148,2.8563964949799,2.79000847161463,1.49526623395103,0.239166294079926,2.3352473052981,2.67
"51",1.16481391080568,2.8563964949799,2.8744814527279,1.41806948582845,0.234031718351587,2.20404110183937,2.2544
