"","cost_istarget","cost_looksliketarget","cost_nottarget","cost_iscompetitor","cost_notcompetitor","cost_lookslikecompetitor","alpha"
"1",4.92796734853875,0.0507705801927335,2.93799422577168,2.2252649218379,2.69914109823076,3.68609724956084,2.25
"2",4.92786902604318,0.00151642129268747,2.91015471896534,2.22746866109636,2.77144126666865,3.63690114069294,2.25
"3",4.92786902604318,0.0164479780111378,3.16757708268963,2.22746866109636,2.78909932439808,3.59855588501472,2.25
"4",4.96446904127777,0.00702535261188848,3.23356365871939,2.22746866109636,2.87107810656499,3.65970563076666,2.25
"5",4.92905487838414,0.0170213256818454,3.26103466947088,2.25660687844807,2.70069582403644,3.75136927184693,2.25
"6",4.92905487838414,0.215308741809323,3.27404269036918,2.35129612817753,2.70851811533404,3.75136927184693,2.25
"7",4.83955505072724,0.148783335153584,3.27404269036918,2.29328100671835,2.70185070374095,3.72552834174538,2.25
"8",4.8577389476069,0.148783335153584,3.25022740335663,2.23363593249943,2.87611373958207,3.69560427199497,2.25
"9",4.86411541572685,0.148783335153584,3.27641252726674,2.32164947581676,2.82598143966207,3.64646371354773,2.25
"10",4.92770141866969,0.076968258830026,3.18470733935114,2.40725321653724,3.01651642667232,3.64646371354773,2.25
"11",4.83427802436752,0.0151300294380846,3.18470733935114,2.38101251136618,2.8114511926712,3.66761557713404,2.25
"12",4.78809910289426,0.000386209646433149,3.12251106596027,2.47403766241186,2.89456968056531,3.66761557713404,2.25
"13",4.78809910289426,0.0123612699920153,3.12386529595883,2.48495357667873,3.05516756511714,3.70725585785,2.25
"14",4.63051358524129,0.0303481708573918,3.11031114215399,2.48495357667873,2.97168509025899,3.91144796386771,2.25
"15",4.56009727181243,0.0875125331051275,3.13374941987986,2.60353951191683,2.80757249913932,3.91144796386771,2.25
"16",4.67042864688487,0.0875125331051275,3.10741798841769,2.51418680515101,2.70471916395012,3.92929125956622,2.25
"17",4.67042864688487,0.131827794203412,3.2697279985289,2.51418680515101,2.79440047725029,3.91248530601189,2.25
"18",4.67042864688487,0.426915296627186,3.11858028340413,2.59665100720504,2.79440047725029,4.03183433392021,2.25
"19",4.67042864688487,0.440995612388374,3.18058886121447,2.59665100720504,2.71571291123681,3.96483053771138,2.25
"20",4.71300987552557,0.508958026389762,3.09687945909529,2.51024781322649,2.7220300765678,3.91974988088601,2.25
"21",4.72976621549732,0.41978472183852,3.12207096968849,2.41775183428672,2.76596955746735,3.85979287934973,2.25
"22",4.67042801584686,0.498188100938937,3.26573942715305,2.48070021838268,2.76596955746735,3.89653834057538,2.25
"23",4.59252298629271,0.512716008798613,3.13957247965269,2.48857036356791,2.71129932713563,3.88960196564045,2.25
"24",4.69047499719739,0.616263799665783,3.12468907137385,2.37348387798073,2.68399513168127,3.97488396449042,2.25
"25",4.73397427096881,0.578224012352145,3.07597133568476,2.41362546410453,2.68352583373349,4.07449582826725,2.25
"26",4.70828428734838,0.653537317042263,3.07597133568476,2.57586115519211,2.72675942973322,3.97190440335815,2.25
"27",4.77307542129127,0.703838847054558,3.11252127293555,2.5689996068742,2.68542776429747,3.97487677618832,2.25
"28",4.84519121200931,0.703838847054558,3.14549944714754,2.50463596051516,2.5880391732468,3.8932743579348,2.25
"29",4.66069074406136,0.683961910893296,3.20917527206247,2.48857665639362,2.46538069600679,3.8932743579348,2.25
"30",4.53707272153892,0.763039396720017,3.1922281871432,2.40280948525942,2.36641777740714,3.97344980775643,2.25
"31",4.53536973183409,0.770825628879327,3.21425674651157,2.36409233454333,2.30173555362707,3.9739458196643,2.25
"32",4.52700203824508,0.770825628879327,3.21425674651157,2.26722026797778,2.13223695991999,3.98747917205329,2.25
"33",4.42991953176538,0.755759885854146,3.13998590844337,2.20595393550851,2.19803194218762,4.02465284512905,2.25
"34",4.4419241901177,0.702566925524641,3.13998590844337,2.28565527156114,2.19803194218762,3.98210252562963,2.25
"35",4.53517296728653,0.732459932287286,2.94110491349368,2.35224962288014,2.19803194218762,4.00049799595021,2.25
"36",4.53517296728653,0.658305071856969,3.04367789645895,2.36315941144482,2.07094301153476,4.07754752850567,2.25
"37",4.47357576749068,0.68052571275745,2.99618254387637,2.26597016361265,1.98337032012846,4.03553016339504,2.25
"38",4.53066428052029,0.599114043817286,2.99618254387637,2.30879959597218,1.94054294298309,3.9058492575667,2.25
"39",4.44217355932332,0.599114043817286,2.98725849243599,2.10574324447948,1.99025030989735,3.83544549811015,2.25
"40",4.44560261656269,0.567308892078277,2.98725849243599,2.02751106107813,1.87032564808778,3.95004186284181,2.25
"41",4.30184829927498,0.567308892078277,2.93889458202741,2.11734111807773,1.87032564808778,3.94700039958091,2.25
"42",4.24285304082201,0.581131395309491,2.89349590765054,2.11734111807773,1.61801494695613,4.04943414253665,2.25
"43",4.18307055736301,0.499696194575718,2.80073613536266,2.15463472274858,1.66447336379958,4.04347896285006,2.25
"44",4.26594287442597,0.593101070213409,2.70806855546189,2.14317970094145,1.66447336379958,4.1615643149547,2.25
"45",4.11609651779834,0.556989405860598,2.69813338384261,2.14317970094145,1.74486626236671,4.1615643149547,2.25
"46",4.03772601644935,0.632035156060248,2.66458506157335,2.05799212833988,1.76084358029448,4.24731546140748,2.25
"47",4.09186938749682,0.704062658278322,2.66458506157335,2.14107704152683,1.71733653758657,4.09734190351059,2.25
"48",4.13659134899767,0.620793188973921,2.6995090225733,2.01044612432422,1.73859234320073,4.18913447933653,2.25
"49",4.24639721882183,0.620793188973921,2.71776275616219,1.89340092276322,1.77793663412625,4.27116955373983,2.25
"50",4.22683061647889,0.620793188973921,2.62919958958157,1.88467140237478,1.78607602921395,4.19733422868932,2.25
"51",4.22683061647889,0.620793188973921,2.62919958958157,2.05966596489723,1.87186077566183,4.11879738687054,2.25
"52",4.22754056795258,0.689742722351037,2.71722896915356,2.13393879852124,1.85847277329871,4.21679655637042,2.25
"53",4.22754056795258,0.516257739390685,2.69765888124329,2.20376967969684,1.96185285036814,4.33337642543843,2.25
"54",4.20910500143366,0.598940548693441,2.76754695168551,2.2602450561121,2.01197209775514,4.37775399339414,2.25
"55",4.19399716396683,0.670256219952099,2.76754695168551,2.41857626869668,2.06839151021671,4.33861120783014,2.25
"56",4.22529860986843,0.648016296290661,2.74363989216129,2.36907489024331,2.12110011433412,4.24289153871632,2.25
"57",4.22529860986843,0.70602784412262,2.7256194752896,2.40963702984851,2.20765384116822,3.99366427093296,2.25
"58",4.21630108808831,0.691406184720547,2.6414489687985,2.47959388349891,2.13231101680648,3.77105410032471,2.25
"59",4.07624321651394,0.562031535337333,2.56430563642858,2.47959388349891,2.12907869874721,3.76318755449172,2.25
"60",4.18362765648698,0.494942389079379,2.46851237846114,2.45107835463215,2.09442749785422,3.7158777920966,2.25
"61",4.2508714837484,0.612559852546698,2.52218220367277,2.47252037743978,2.18812233289184,3.64222712293513,2.25
"62",4.26432472418265,0.55864557019867,2.5508099002682,2.51877909308782,2.11742653379426,3.67962704007087,2.25
"63",4.35145158189015,0.514110422519737,2.48869480745716,2.51877909308782,2.11742653379426,3.72964417905167,2.25
"64",4.45961138547548,0.514110422519737,2.53061336513562,2.43284139678251,2.13475740490729,3.71892544418698,2.25
"65",4.45961138547548,0.432915985599781,2.49324562531802,2.53916201353101,2.20479826799621,3.71171948238719,2.25
"66",4.36470597125162,0.511766287818596,2.40458219461304,2.63698139130298,2.18599789017687,3.76623489901929,2.25
"67",4.40869121717656,0.6099095056752,2.43853593353205,2.49452897127857,2.18599789017687,3.85747201976145,2.25
"68",4.40869121717656,0.68771960436842,2.48965470808219,2.55743626319556,2.33297540952239,3.63555953433158,2.25
"69",4.4492146257107,0.778501824783746,2.54804562752294,2.47125089096727,2.26591235892308,3.64406869716673,2.25
"70",4.35082480897123,0.763238998279368,2.42305765049278,2.42932124486333,2.3126016433344,3.57338887615203,2.25
"71",4.39654349957473,0.837621951155768,2.28834987250312,2.48692037190369,2.39210899596187,3.57338887615203,2.25
"72",4.44058218805485,0.896308057373492,2.24947399372732,2.48692037190369,2.33217509853719,3.46062058040735,2.25
"73",4.44658135161615,0.8441594556115,2.30470455520337,2.60823687707616,2.42030277331951,3.43803660697227,2.25
"74",4.3845848524116,0.808823805476421,2.13806614762178,2.68331713171753,2.39104151780429,3.43803660697227,2.25
"75",4.30066828748884,0.761572415115725,2.21626556434553,2.71654683535455,2.58859904617482,3.4587914956316,2.25
"76",4.30066828748884,0.736247199511065,2.28871322632774,2.62803920113832,2.68456895784132,3.66394875318335,2.25
"77",4.30066828748884,0.80268062036326,2.45586852436624,2.53241940362918,2.78026552890771,3.65853039897109,2.25
"78",4.30066828748884,0.842360431544748,2.43937410437573,2.44844621819152,2.87685191701866,3.58373029827161,2.25
"79",4.27850470346659,0.946345330823638,2.40837310905226,2.44844621819152,2.75121813559006,3.5397087594637,2.25
"80",4.36019752665945,0.903785128967048,2.31876033659559,2.42025837369536,2.76092650964963,3.61028608139177,2.25
"81",4.27465410324919,0.875827191726703,2.33554197879926,2.45771208859455,2.81763322539309,3.61028608139177,2.25
"82",4.27228517616571,0.924973829462666,2.33554197879926,2.41005791780819,2.95817846079786,3.69811791304371,2.25
"83",4.28788845023847,0.960028100120738,2.33554197879926,2.34549652929336,2.9081910271379,3.84707791501594,2.25
"84",4.34873726133707,0.984451595736407,2.33554197879926,2.35370287019618,2.87702670523532,3.90493608194996,2.25
